,id,coordinates,flood_risk,date
8769,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c93,"[38.6958, 9.3432]",0,2024-08-16T00:00:00Z
8770,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c92,"[38.6958, 9.3432]",0,2024-08-17T00:00:00Z
8771,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c91,"[38.6958, 9.3432]",0,2024-08-18T00:00:00Z
8772,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c90,"[38.6958, 9.3432]",0,2024-08-19T00:00:00Z
8773,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c8f,"[38.6958, 9.3432]",0,2024-08-20T00:00:00Z
8774,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c8e,"[38.6958, 9.3432]",0,2024-08-21T00:00:00Z
8775,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c8d,"[38.6958, 9.3432]",0,2024-08-22T00:00:00Z
8776,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c8c,"[38.6958, 9.3432]",0,2024-08-23T00:00:00Z
8777,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c8b,"[38.6958, 9.3432]",0,2024-08-24T00:00:00Z
8778,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c8a,"[38.6958, 9.3432]",0,2024-08-25T00:00:00Z
8779,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c89,"[38.6958, 9.3432]",0,2024-08-26T00:00:00Z
8780,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c88,"[38.6958, 9.3432]",0,2024-08-27T00:00:00Z
8781,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c87,"[38.6958, 9.3432]",0,2024-08-28T00:00:00Z
8782,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c86,"[38.6958, 9.3432]",0,2024-08-29T00:00:00Z
8783,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c85,"[38.6958, 9.3432]",0,2024-08-30T00:00:00Z
8784,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c84,"[38.6958, 9.3432]",0,2024-08-31T00:00:00Z
8785,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c83,"[38.6958, 9.3432]",0,2024-09-01T00:00:00Z
8786,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c82,"[38.6958, 9.3432]",1,2024-09-02T00:00:00Z
8787,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c81,"[38.6958, 9.3432]",0,2024-09-03T00:00:00Z
8788,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c80,"[38.6958, 9.3432]",0,2024-09-04T00:00:00Z
8789,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c7f,"[38.6958, 9.3432]",0,2024-09-05T00:00:00Z
8790,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c7e,"[38.6958, 9.3432]",0,2024-09-06T00:00:00Z
8791,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c7d,"[38.6958, 9.3432]",0,2024-09-07T00:00:00Z
8792,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c7c,"[38.6958, 9.3432]",2,2024-09-08T00:00:00Z
8793,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c7b,"[38.6958, 9.3432]",0,2024-09-09T00:00:00Z
8794,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c7a,"[38.6958, 9.3432]",0,2024-09-10T00:00:00Z
8795,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c79,"[38.6958, 9.3432]",0,2024-09-11T00:00:00Z
8796,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c78,"[38.6958, 9.3432]",0,2024-09-12T00:00:00Z
8797,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c77,"[38.6958, 9.3432]",0,2024-09-13T00:00:00Z
8798,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c76,"[38.6958, 9.3432]",0,2024-09-14T00:00:00Z
8799,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c75,"[38.6958, 9.3432]",0,2024-09-15T00:00:00Z
8800,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c74,"[38.6958, 9.3432]",0,2024-09-16T00:00:00Z
8801,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c73,"[38.6958, 9.3432]",0,2024-09-17T00:00:00Z
8802,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c72,"[38.6958, 9.3432]",0,2024-09-18T00:00:00Z
8803,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c71,"[38.6958, 9.3432]",0,2024-09-19T00:00:00Z
8804,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c70,"[38.6958, 9.3432]",0,2024-09-20T00:00:00Z
8805,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c6f,"[38.6958, 9.3432]",0,2024-09-21T00:00:00Z
8806,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c6e,"[38.6958, 9.3432]",0,2024-09-22T00:00:00Z
8807,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c6d,"[38.6958, 9.3432]",0,2024-09-23T00:00:00Z
8808,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c6c,"[38.6958, 9.3432]",0,2024-09-24T00:00:00Z
8809,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c6b,"[38.6958, 9.3432]",0,2024-09-25T00:00:00Z
8810,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c6a,"[38.6958, 9.3432]",0,2024-09-26T00:00:00Z
8811,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c69,"[38.6958, 9.3432]",0,2024-09-27T00:00:00Z
8812,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c68,"[38.6958, 9.3432]",0,2024-09-28T00:00:00Z
8813,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c67,"[38.6958, 9.3432]",0,2024-09-29T00:00:00Z
8814,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c66,"[38.6958, 9.3432]",0,2024-09-30T00:00:00Z
8815,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c65,"[38.6958, 9.3432]",0,2024-10-01T00:00:00Z
8816,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c64,"[38.6958, 9.3432]",0,2024-10-02T00:00:00Z
8817,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c63,"[38.6958, 9.3432]",0,2024-10-03T00:00:00Z
8818,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c62,"[38.6958, 9.3432]",0,2024-10-04T00:00:00Z
8819,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c61,"[38.6958, 9.3432]",0,2024-10-05T00:00:00Z
8820,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c60,"[38.6958, 9.3432]",0,2024-10-06T00:00:00Z
8821,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c5f,"[38.6958, 9.3432]",0,2024-10-07T00:00:00Z
8822,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c5e,"[38.6958, 9.3432]",0,2024-10-08T00:00:00Z
8823,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c5d,"[38.6958, 9.3432]",0,2024-10-09T00:00:00Z
8824,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c5c,"[38.6958, 9.3432]",0,2024-10-10T00:00:00Z
8825,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c5b,"[38.6958, 9.3432]",0,2024-10-11T00:00:00Z
8826,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c5a,"[38.6958, 9.3432]",0,2024-10-12T00:00:00Z
8827,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c59,"[38.6958, 9.3432]",0,2024-10-13T00:00:00Z
8828,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c58,"[38.6958, 9.3432]",0,2024-10-14T00:00:00Z
8829,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c57,"[38.6958, 9.3432]",0,2024-10-15T00:00:00Z
8830,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c56,"[38.6958, 9.3432]",0,2024-10-16T00:00:00Z
8831,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c55,"[38.6958, 9.3432]",0,2024-10-17T00:00:00Z
8832,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c54,"[38.6958, 9.3432]",0,2024-10-18T00:00:00Z
8833,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c53,"[38.6958, 9.3432]",0,2024-10-19T00:00:00Z
8834,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c52,"[38.6958, 9.3432]",0,2024-10-20T00:00:00Z
8835,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c51,"[38.6958, 9.3432]",0,2024-10-21T00:00:00Z
8836,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c50,"[38.6958, 9.3432]",0,2024-10-22T00:00:00Z
8837,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c4f,"[38.6958, 9.3432]",0,2024-10-23T00:00:00Z
8838,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c4e,"[38.6958, 9.3432]",0,2024-10-24T00:00:00Z
8839,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c4d,"[38.6958, 9.3432]",0,2024-10-25T00:00:00Z
8840,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c4c,"[38.6958, 9.3432]",0,2024-10-26T00:00:00Z
8841,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c4b,"[38.6958, 9.3432]",0,2024-10-27T00:00:00Z
8842,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c4a,"[38.6958, 9.3432]",0,2024-10-28T00:00:00Z
8843,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c49,"[38.6958, 9.3432]",0,2024-10-29T00:00:00Z
8844,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c48,"[38.6958, 9.3432]",0,2024-10-30T00:00:00Z
8845,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c47,"[38.6958, 9.3432]",0,2024-10-31T00:00:00Z
8846,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c46,"[38.6958, 9.3432]",0,2024-11-01T00:00:00Z
8847,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c45,"[38.6958, 9.3432]",0,2024-11-02T00:00:00Z
8848,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c44,"[38.6958, 9.3432]",0,2024-11-03T00:00:00Z
8849,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c43,"[38.6958, 9.3432]",0,2024-11-04T00:00:00Z
8850,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c42,"[38.6958, 9.3432]",0,2024-11-05T00:00:00Z
8851,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c41,"[38.6958, 9.3432]",0,2024-11-06T00:00:00Z
8852,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c40,"[38.6958, 9.3432]",0,2024-11-07T00:00:00Z
8853,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c3f,"[38.6958, 9.3432]",0,2024-11-08T00:00:00Z
8854,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c3e,"[38.6958, 9.3432]",0,2024-11-09T00:00:00Z
8855,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c3d,"[38.6958, 9.3432]",0,2024-11-10T00:00:00Z
8856,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c3c,"[38.6958, 9.3432]",0,2024-11-11T00:00:00Z
8857,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c3b,"[38.6958, 9.3432]",0,2024-11-12T00:00:00Z
8858,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c3a,"[38.6958, 9.3432]",0,2024-11-13T00:00:00Z
8859,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c39,"[38.6958, 9.3432]",0,2024-11-14T00:00:00Z
8860,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c38,"[38.6958, 9.3432]",0,2024-11-15T00:00:00Z
8861,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c37,"[38.6958, 9.3432]",0,2024-11-16T00:00:00Z
8862,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c36,"[38.6958, 9.3432]",0,2024-11-17T00:00:00Z
8863,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c35,"[38.6958, 9.3432]",0,2024-11-18T00:00:00Z
8864,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c34,"[38.6958, 9.3432]",0,2024-11-19T00:00:00Z
8865,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c33,"[38.6958, 9.3432]",0,2024-11-20T00:00:00Z
8866,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c32,"[38.6958, 9.3432]",0,2024-11-21T00:00:00Z
8867,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c31,"[38.6958, 9.3432]",0,2024-11-22T00:00:00Z
8868,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c30,"[38.6958, 9.3432]",0,2024-11-23T00:00:00Z
8869,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c2f,"[38.6958, 9.3432]",0,2024-11-24T00:00:00Z
8870,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c2e,"[38.6958, 9.3432]",0,2024-11-25T00:00:00Z
8871,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c2d,"[38.6958, 9.3432]",0,2024-11-26T00:00:00Z
8872,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c2c,"[38.6958, 9.3432]",0,2024-11-27T00:00:00Z
8873,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c2b,"[38.6958, 9.3432]",0,2024-11-28T00:00:00Z
8874,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c2a,"[38.6958, 9.3432]",0,2024-11-29T00:00:00Z
8875,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c29,"[38.6958, 9.3432]",0,2024-11-30T00:00:00Z
8876,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c28,"[38.6958, 9.3432]",0,2024-12-01T00:00:00Z
8877,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c27,"[38.6958, 9.3432]",0,2024-12-02T00:00:00Z
8878,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c26,"[38.6958, 9.3432]",0,2024-12-03T00:00:00Z
8879,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c25,"[38.6958, 9.3432]",0,2024-12-04T00:00:00Z
8880,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c24,"[38.6958, 9.3432]",0,2024-12-05T00:00:00Z
8881,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c23,"[38.6958, 9.3432]",0,2024-12-06T00:00:00Z
8882,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c22,"[38.6958, 9.3432]",0,2024-12-07T00:00:00Z
8883,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c21,"[38.6958, 9.3432]",0,2024-12-08T00:00:00Z
8884,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c20,"[38.6958, 9.3432]",0,2024-12-09T00:00:00Z
8885,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c1f,"[38.6958, 9.3432]",0,2024-12-10T00:00:00Z
8886,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c1e,"[38.6958, 9.3432]",0,2024-12-11T00:00:00Z
8887,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c1d,"[38.6958, 9.3432]",0,2024-12-12T00:00:00Z
8888,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c1c,"[38.6958, 9.3432]",0,2024-12-13T00:00:00Z
8889,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c1b,"[30.2548, 8.6534]",0,2023-05-17T00:00:00Z
8890,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c1a,"[30.2548, 8.6534]",0,2023-05-18T00:00:00Z
8891,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c19,"[30.2548, 8.6534]",0,2023-05-19T00:00:00Z
8892,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c18,"[30.2548, 8.6534]",0,2023-06-01T00:00:00Z
8893,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c17,"[30.2548, 8.6534]",0,2023-06-02T00:00:00Z
8894,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c16,"[30.2548, 8.6534]",0,2023-06-03T00:00:00Z
8895,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c15,"[30.2548, 8.6534]",0,2023-06-04T00:00:00Z
8896,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c14,"[30.2548, 8.6534]",0,2023-06-05T00:00:00Z
8897,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c13,"[30.2548, 8.6534]",0,2023-06-06T00:00:00Z
8898,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c12,"[30.2548, 8.6534]",0,2023-06-07T00:00:00Z
8899,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c11,"[30.2548, 8.6534]",0,2023-06-08T00:00:00Z
8900,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c10,"[30.2548, 8.6534]",0,2023-06-09T00:00:00Z
8901,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c0f,"[30.2548, 8.6534]",0,2023-06-10T00:00:00Z
8902,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c0e,"[30.2548, 8.6534]",0,2023-06-11T00:00:00Z
8903,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c0d,"[30.2548, 8.6534]",0,2023-06-12T00:00:00Z
8904,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c0c,"[30.2548, 8.6534]",0,2023-06-13T00:00:00Z
8905,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c0b,"[30.2548, 8.6534]",0,2023-06-14T00:00:00Z
8906,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c0a,"[30.2548, 8.6534]",0,2023-06-15T00:00:00Z
8907,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c09,"[30.2548, 8.6534]",0,2023-06-16T00:00:00Z
8908,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c08,"[30.2548, 8.6534]",0,2023-06-17T00:00:00Z
8909,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c07,"[30.2548, 8.6534]",0,2023-06-18T00:00:00Z
8910,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c06,"[30.2548, 8.6534]",0,2023-06-19T00:00:00Z
8911,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c05,"[30.2548, 8.6534]",0,2023-06-20T00:00:00Z
8912,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c04,"[30.2548, 8.6534]",0,2023-06-21T00:00:00Z
8913,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c03,"[30.2548, 8.6534]",3,2023-06-22T00:00:00Z
8914,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c02,"[30.2548, 8.6534]",0,2023-06-23T00:00:00Z
8915,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c01,"[30.2548, 8.6534]",0,2023-06-24T00:00:00Z
8916,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1c00,"[30.2548, 8.6534]",0,2023-06-25T00:00:00Z
8917,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bff,"[30.2548, 8.6534]",0,2023-06-26T00:00:00Z
8918,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bfe,"[30.2548, 8.6534]",0,2023-06-27T00:00:00Z
8919,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bfd,"[30.2548, 8.6534]",0,2023-06-29T00:00:00Z
8920,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bfc,"[30.2548, 8.6534]",0,2023-06-30T00:00:00Z
8921,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bfb,"[30.2548, 8.6534]",0,2023-07-01T00:00:00Z
8922,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bfa,"[30.2548, 8.6534]",0,2023-07-02T00:00:00Z
8923,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf9,"[30.2548, 8.6534]",0,2023-07-03T00:00:00Z
8924,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf8,"[30.2548, 8.6534]",0,2023-07-04T00:00:00Z
8925,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf7,"[30.2548, 8.6534]",0,2023-07-05T00:00:00Z
8926,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf6,"[30.2548, 8.6534]",0,2023-07-06T00:00:00Z
8927,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf5,"[30.2548, 8.6534]",0,2023-07-07T00:00:00Z
8928,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf4,"[30.2548, 8.6534]",0,2023-07-08T00:00:00Z
8929,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf3,"[30.2548, 8.6534]",0,2023-07-09T00:00:00Z
8930,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf2,"[30.2548, 8.6534]",0,2023-07-10T00:00:00Z
8931,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf1,"[30.2548, 8.6534]",0,2023-07-11T00:00:00Z
8932,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bf0,"[30.2548, 8.6534]",0,2023-07-12T00:00:00Z
8933,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bef,"[30.2548, 8.6534]",0,2023-07-13T00:00:00Z
8934,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bee,"[30.2548, 8.6534]",0,2023-07-14T00:00:00Z
8935,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bed,"[30.2548, 8.6534]",0,2023-07-15T00:00:00Z
8936,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bec,"[30.2548, 8.6534]",0,2023-07-16T00:00:00Z
8937,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1beb,"[30.2548, 8.6534]",0,2023-07-17T00:00:00Z
8938,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bea,"[30.2548, 8.6534]",0,2023-07-18T00:00:00Z
8939,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be9,"[30.2548, 8.6534]",0,2023-07-19T00:00:00Z
8940,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be8,"[30.2548, 8.6534]",0,2023-07-20T00:00:00Z
8941,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be7,"[30.2548, 8.6534]",0,2023-07-21T00:00:00Z
8942,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be6,"[30.2548, 8.6534]",0,2023-07-22T00:00:00Z
8943,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be5,"[30.2548, 8.6534]",0,2023-07-23T00:00:00Z
8944,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be4,"[30.2548, 8.6534]",0,2023-07-24T00:00:00Z
8945,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be3,"[30.2548, 8.6534]",0,2023-07-25T00:00:00Z
8946,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be2,"[30.2548, 8.6534]",0,2023-07-26T00:00:00Z
8947,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be1,"[30.2548, 8.6534]",0,2023-07-27T00:00:00Z
8948,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1be0,"[30.2548, 8.6534]",0,2023-07-28T00:00:00Z
8949,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bdf,"[30.2548, 8.6534]",0,2023-07-29T00:00:00Z
8950,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bde,"[30.2548, 8.6534]",0,2023-07-30T00:00:00Z
8951,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bdd,"[30.2548, 8.6534]",0,2023-07-31T00:00:00Z
8952,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bdc,"[30.2548, 8.6534]",0,2023-08-01T00:00:00Z
8953,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bdb,"[30.2548, 8.6534]",0,2023-08-02T00:00:00Z
8954,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bda,"[30.2548, 8.6534]",0,2023-08-03T00:00:00Z
8955,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd9,"[30.2548, 8.6534]",0,2023-08-04T00:00:00Z
8956,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd8,"[30.2548, 8.6534]",0,2023-08-05T00:00:00Z
8957,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd7,"[30.2548, 8.6534]",0,2023-08-06T00:00:00Z
8958,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd6,"[30.2548, 8.6534]",0,2023-08-07T00:00:00Z
8959,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd5,"[30.2548, 8.6534]",0,2023-08-08T00:00:00Z
8960,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd4,"[30.2548, 8.6534]",0,2023-08-09T00:00:00Z
8961,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd3,"[30.2548, 8.6534]",0,2023-08-10T00:00:00Z
8962,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd2,"[30.2548, 8.6534]",0,2023-08-11T00:00:00Z
8963,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd1,"[30.2548, 8.6534]",0,2023-08-12T00:00:00Z
8964,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bd0,"[30.2548, 8.6534]",0,2023-08-13T00:00:00Z
8965,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bcf,"[30.2548, 8.6534]",0,2023-08-14T00:00:00Z
8966,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bce,"[30.2548, 8.6534]",0,2023-08-15T00:00:00Z
8967,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bcd,"[30.2548, 8.6534]",0,2023-09-04T00:00:00Z
8968,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bcc,"[30.2548, 8.6534]",0,2023-09-05T00:00:00Z
8969,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-1bcb,"[30.2548, 8.6534]",0,2023-09-06T00:00:00Z
